,Datetime,tikr,open,high,low,close,volume,emalow,emahigh,ematrend,edgeHigh,edgeLow,new_date,new_time,current_runn,trigger_start,open_position,start_price,end_price,pnl,risk,reward
630,2021-04-30 13:31:00+05:30,HDFCBANK.NS,1416.1,1416.35,1415.3,1415.85,27039,1419.1,1418.47,no,1417.0,1415.05,2021-04-30,13:31:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
631,2021-04-30 13:32:00+05:30,HDFCBANK.NS,1415.65,1415.7,1415.5,1415.7,17180,1419.07,1418.36,no,1416.9,1415.05,2021-04-30,13:32:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
632,2021-04-30 13:33:00+05:30,HDFCBANK.NS,1415.7,1415.7,1415.5,1415.55,12296,1419.03,1418.26,no,1416.9,1415.05,2021-04-30,13:33:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
633,2021-04-30 13:34:00+05:30,HDFCBANK.NS,1415.55,1416.1,1415.5,1415.9,22681,1418.97,1418.17,no,1416.9,1415.05,2021-04-30,13:34:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
634,2021-04-30 13:35:00+05:30,HDFCBANK.NS,1416.1,1417.0,1415.8,1417.0,25020,1418.91,1418.13,no,1416.9,1415.05,2021-04-30,13:35:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
635,2021-04-30 13:36:00+05:30,HDFCBANK.NS,1417.0,1417.8,1416.9,1417.7,24632,1418.87,1418.11,no,1417.0,1415.05,2021-04-30,13:36:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
636,2021-04-30 13:37:00+05:30,HDFCBANK.NS,1417.7,1417.7,1417.0,1417.25,22580,1418.82,1418.1,no,1417.8,1415.05,2021-04-30,13:37:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
637,2021-04-30 13:38:00+05:30,HDFCBANK.NS,1417.25,1417.25,1416.55,1416.6,26813,1418.77,1418.06,no,1417.8,1415.05,2021-04-30,13:38:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
638,2021-04-30 13:39:00+05:30,HDFCBANK.NS,1416.65,1416.8,1416.1,1416.15,19554,1418.73,1418.02,no,1417.8,1415.05,2021-04-30,13:39:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2021-04-30 13:40:00+05:30,HDFCBANK.NS,1416.1,1416.15,1415.8,1416.1,17811,1418.68,1417.94,no,1417.8,1415.3,2021-04-30,13:40:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
640,2021-04-30 13:41:00+05:30,HDFCBANK.NS,1416.1,1416.1,1415.75,1415.95,18294,1418.62,1417.87,no,1417.8,1415.3,2021-04-30,13:41:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
641,2021-04-30 13:42:00+05:30,HDFCBANK.NS,1415.95,1416.9,1415.8,1416.35,22016,1418.57,1417.83,no,1417.8,1415.5,2021-04-30,13:42:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
642,2021-04-30 13:43:00+05:30,HDFCBANK.NS,1416.55,1416.55,1415.5,1415.7,24498,1418.52,1417.78,no,1417.8,1415.5,2021-04-30,13:43:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
643,2021-04-30 13:44:00+05:30,HDFCBANK.NS,1415.65,1416.2,1414.3,1416.1,75371,1418.45,1417.72,no,1417.8,1415.5,2021-04-30,13:44:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
644,2021-04-30 13:45:00+05:30,HDFCBANK.NS,1416.1,1416.1,1413.8,1414.35,68987,1418.37,1417.66,no,1417.8,1414.3,2021-04-30,13:45:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
645,2021-04-30 13:46:00+05:30,HDFCBANK.NS,1414.5,1415.0,1413.15,1415.0,54366,1418.28,1417.55,no,1417.8,1413.8,2021-04-30,13:46:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
646,2021-04-30 13:47:00+05:30,HDFCBANK.NS,1414.8,1416.0,1414.0,1415.95,42222,1418.2,1417.49,no,1417.7,1413.15,2021-04-30,13:47:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
647,2021-04-30 13:48:00+05:30,HDFCBANK.NS,1415.95,1417.8,1415.95,1417.7,66001,1418.14,1417.5,no,1417.25,1413.15,2021-04-30,13:48:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2021-04-30 13:49:00+05:30,HDFCBANK.NS,1417.3,1417.3,1415.0,1416.3,35959,1418.09,1417.5,no,1417.8,1413.15,2021-04-30,13:49:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
649,2021-04-30 13:50:00+05:30,HDFCBANK.NS,1416.35,1416.35,1415.2,1415.4,22754,1418.05,1417.45,no,1417.8,1413.15,2021-04-30,13:50:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
650,2021-04-30 13:51:00+05:30,HDFCBANK.NS,1415.4,1417.0,1415.4,1415.8,64306,1418.01,1417.43,no,1417.8,1413.15,2021-04-30,13:51:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
651,2021-04-30 13:52:00+05:30,HDFCBANK.NS,1415.8,1415.95,1415.0,1415.2,25529,1417.97,1417.37,no,1417.8,1413.15,2021-04-30,13:52:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
652,2021-04-30 13:53:00+05:30,HDFCBANK.NS,1415.1,1416.1,1415.1,1415.65,29762,1417.92,1417.32,no,1417.8,1413.15,2021-04-30,13:53:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
653,2021-04-30 13:54:00+05:30,HDFCBANK.NS,1415.65,1416.95,1415.6,1416.95,34813,1417.89,1417.31,no,1417.8,1413.15,2021-04-30,13:54:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
654,2021-04-30 13:55:00+05:30,HDFCBANK.NS,1416.95,1418.25,1416.95,1418.1,44033,1417.88,1417.35,no,1417.8,1413.15,2021-04-30,13:55:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
655,2021-04-30 13:56:00+05:30,HDFCBANK.NS,1417.0,1418.05,1417.0,1418.0,68074,1417.85,1417.37,no,1418.25,1413.15,2021-04-30,13:56:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
656,2021-04-30 13:57:00+05:30,HDFCBANK.NS,1418.0,1418.25,1417.8,1418.1,60713,1417.83,1417.41,no,1418.25,1414.0,2021-04-30,13:57:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
657,2021-04-30 13:58:00+05:30,HDFCBANK.NS,1418.15,1420.0,1418.15,1419.35,73793,1417.81,1417.51,no,1418.25,1415.0,2021-04-30,13:58:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2021-04-30 13:59:00+05:30,HDFCBANK.NS,1419.35,1419.8,1419.15,1419.45,61136,1417.81,1417.6,no,1420.0,1415.0,2021-04-30,13:59:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
659,2021-04-30 14:00:00+05:30,HDFCBANK.NS,1419.45,1419.5,1415.05,1415.65,75765,1417.78,1417.67,no,1420.0,1415.0,2021-04-30,14:00:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2021-04-30 14:01:00+05:30,HDFCBANK.NS,1415.3,1416.3,1414.45,1414.55,93032,1417.73,1417.62,no,1420.0,1415.0,2021-04-30,14:01:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
661,2021-04-30 14:02:00+05:30,HDFCBANK.NS,1414.55,1415.0,1413.5,1414.9,79070,1417.68,1417.52,no,1420.0,1414.45,2021-04-30,14:02:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
662,2021-04-30 14:03:00+05:30,HDFCBANK.NS,1414.9,1414.95,1413.55,1414.75,64305,1417.63,1417.42,no,1420.0,1413.5,2021-04-30,14:03:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
663,2021-04-30 14:04:00+05:30,HDFCBANK.NS,1414.75,1414.8,1413.55,1414.0,45093,1417.58,1417.31,no,1420.0,1413.5,2021-04-30,14:04:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
664,2021-04-30 14:05:00+05:30,HDFCBANK.NS,1414.1,1414.5,1413.15,1414.3,73358,1417.51,1417.2,no,1420.0,1413.5,2021-04-30,14:05:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
665,2021-04-30 14:06:00+05:30,HDFCBANK.NS,1414.3,1415.5,1414.2,1414.25,65675,1417.45,1417.14,no,1420.0,1413.15,2021-04-30,14:06:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
666,2021-04-30 14:07:00+05:30,HDFCBANK.NS,1414.25,1414.9,1413.6,1413.6,53143,1417.39,1417.05,no,1420.0,1413.15,2021-04-30,14:07:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
667,2021-04-30 14:08:00+05:30,HDFCBANK.NS,1413.6,1415.0,1413.55,1414.1,42866,1417.33,1416.97,no,1420.0,1413.15,2021-04-30,14:08:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
668,2021-04-30 14:09:00+05:30,HDFCBANK.NS,1414.05,1414.1,1413.65,1413.95,37556,1417.28,1416.86,no,1419.8,1413.15,2021-04-30,14:09:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
669,2021-04-30 14:10:00+05:30,HDFCBANK.NS,1413.9,1415.0,1413.7,1415.0,55525,1417.22,1416.78,no,1419.5,1413.15,2021-04-30,14:10:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
670,2021-04-30 14:11:00+05:30,HDFCBANK.NS,1415.0,1415.0,1414.1,1414.3,28053,1417.17,1416.71,no,1416.3,1413.15,2021-04-30,14:11:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
671,2021-04-30 14:12:00+05:30,HDFCBANK.NS,1414.3,1415.5,1414.25,1415.35,33061,1417.11,1416.67,no,1415.5,1413.15,2021-04-30,14:12:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
672,2021-04-30 14:13:00+05:30,HDFCBANK.NS,1415.3,1416.0,1415.05,1415.15,42454,1417.06,1416.64,no,1415.5,1413.15,2021-04-30,14:13:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
673,2021-04-30 14:14:00+05:30,HDFCBANK.NS,1415.15,1415.95,1414.95,1415.0,31083,1417.0,1416.61,no,1416.0,1413.15,2021-04-30,14:14:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
674,2021-04-30 14:15:00+05:30,HDFCBANK.NS,1414.8,1415.0,1413.0,1413.0,83207,1416.92,1416.55,no,1416.0,1413.15,2021-04-30,14:15:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
675,2021-04-30 14:16:00+05:30,HDFCBANK.NS,1412.25,1413.0,1412.0,1413.0,79550,1416.84,1416.41,no,1416.0,1413.0,2021-04-30,14:16:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
676,2021-04-30 14:17:00+05:30,HDFCBANK.NS,1412.7,1413.8,1412.7,1413.2,29405,1416.78,1416.31,no,1416.0,1412.0,2021-04-30,14:17:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
677,2021-04-30 14:18:00+05:30,HDFCBANK.NS,1413.15,1413.95,1413.15,1413.25,28139,1416.72,1416.22,no,1416.0,1412.0,2021-04-30,14:18:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
678,2021-04-30 14:19:00+05:30,HDFCBANK.NS,1413.35,1414.7,1413.25,1413.95,35539,1416.66,1416.16,no,1416.0,1412.0,2021-04-30,14:19:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
679,2021-04-30 14:20:00+05:30,HDFCBANK.NS,1413.95,1414.8,1413.85,1414.35,17314,1416.6,1416.1,no,1416.0,1412.0,2021-04-30,14:20:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
680,2021-04-30 14:21:00+05:30,HDFCBANK.NS,1414.55,1415.7,1414.55,1415.4,32841,1416.55,1416.09,no,1416.0,1412.0,2021-04-30,14:21:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
681,2021-04-30 14:22:00+05:30,HDFCBANK.NS,1415.35,1415.7,1413.75,1414.6,38859,1416.49,1416.07,no,1416.0,1412.0,2021-04-30,14:22:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
682,2021-04-30 14:23:00+05:30,HDFCBANK.NS,1414.95,1414.95,1413.55,1414.5,32114,1416.42,1416.03,no,1416.0,1412.0,2021-04-30,14:23:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
683,2021-04-30 14:24:00+05:30,HDFCBANK.NS,1414.5,1416.0,1414.1,1415.9,47919,1416.35,1416.03,no,1415.95,1412.0,2021-04-30,14:24:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
684,2021-04-30 14:25:00+05:30,HDFCBANK.NS,1415.8,1415.95,1414.4,1415.6,35902,1416.29,1416.02,no,1416.0,1412.0,2021-04-30,14:25:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
685,2021-04-30 14:26:00+05:30,HDFCBANK.NS,1415.65,1415.7,1414.0,1415.6,34569,1416.22,1416.01,no,1416.0,1412.0,2021-04-30,14:26:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
686,2021-04-30 14:27:00+05:30,HDFCBANK.NS,1415.6,1415.8,1414.05,1415.25,27930,1416.16,1416.0,no,1416.0,1412.7,2021-04-30,14:27:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
687,2021-04-30 14:28:00+05:30,HDFCBANK.NS,1414.95,1415.9,1414.0,1414.8,30917,1416.1,1416.0,no,1416.0,1413.15,2021-04-30,14:28:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
688,2021-04-30 14:29:00+05:30,HDFCBANK.NS,1414.8,1415.2,1414.0,1415.0,34417,1416.03,1415.97,no,1416.0,1413.25,2021-04-30,14:29:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
689,2021-04-30 14:30:00+05:30,HDFCBANK.NS,1414.95,1415.0,1413.2,1414.1,47562,1415.96,1415.93,no,1416.0,1413.55,2021-04-30,14:30:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
690,2021-04-30 14:31:00+05:30,HDFCBANK.NS,1414.35,1415.65,1413.8,1414.9,44350,1415.91,1415.92,no,1416.0,1413.2,2021-04-30,14:31:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
691,2021-04-30 14:32:00+05:30,HDFCBANK.NS,1414.85,1415.3,1413.5,1414.45,32475,1415.85,1415.89,no,1416.0,1413.2,2021-04-30,14:32:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
692,2021-04-30 14:33:00+05:30,HDFCBANK.NS,1414.55,1414.95,1413.5,1414.25,35670,1415.78,1415.86,no,1416.0,1413.2,2021-04-30,14:33:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
693,2021-04-30 14:34:00+05:30,HDFCBANK.NS,1414.25,1415.1,1414.05,1414.95,36326,1415.72,1415.83,no,1416.0,1413.2,2021-04-30,14:34:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
694,2021-04-30 14:35:00+05:30,HDFCBANK.NS,1414.95,1415.0,1413.7,1414.75,36939,1415.66,1415.8,no,1415.95,1413.2,2021-04-30,14:35:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
695,2021-04-30 14:36:00+05:30,HDFCBANK.NS,1414.75,1415.0,1414.0,1414.1,39008,1415.6,1415.76,no,1415.9,1413.2,2021-04-30,14:36:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
696,2021-04-30 14:37:00+05:30,HDFCBANK.NS,1414.1,1414.15,1413.0,1413.25,38266,1415.53,1415.7,no,1415.9,1413.2,2021-04-30,14:37:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
697,2021-04-30 14:38:00+05:30,HDFCBANK.NS,1413.2,1414.0,1412.75,1412.75,42177,1415.46,1415.63,no,1415.9,1413.0,2021-04-30,14:38:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
698,2021-04-30 14:39:00+05:30,HDFCBANK.NS,1412.5,1412.5,1411.05,1411.9,59316,1415.37,1415.51,no,1415.65,1412.75,2021-04-30,14:39:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
699,2021-04-30 14:40:00+05:30,HDFCBANK.NS,1411.8,1412.5,1411.0,1412.2,46071,1415.28,1415.39,no,1415.65,1411.05,2021-04-30,14:40:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
700,2021-04-30 14:41:00+05:30,HDFCBANK.NS,1412.2,1413.9,1411.5,1413.9,49469,1415.19,1415.33,no,1415.65,1411.0,2021-04-30,14:41:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
701,2021-04-30 14:42:00+05:30,HDFCBANK.NS,1414.0,1415.4,1413.0,1413.35,54619,1415.12,1415.34,no,1415.3,1411.0,2021-04-30,14:42:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
702,2021-04-30 14:43:00+05:30,HDFCBANK.NS,1413.35,1413.4,1412.0,1412.15,35530,1415.02,1415.26,no,1415.4,1411.0,2021-04-30,14:43:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
703,2021-04-30 14:44:00+05:30,HDFCBANK.NS,1412.0,1412.5,1411.15,1412.35,48847,1414.92,1415.15,no,1415.4,1411.0,2021-04-30,14:44:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
704,2021-04-30 14:45:00+05:30,HDFCBANK.NS,1412.4,1413.0,1411.5,1412.85,34567,1414.84,1415.07,no,1415.4,1411.0,2021-04-30,14:45:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
705,2021-04-30 14:46:00+05:30,HDFCBANK.NS,1412.0,1413.2,1411.65,1412.85,42476,1414.76,1415.0,no,1415.4,1411.0,2021-04-30,14:46:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
706,2021-04-30 14:47:00+05:30,HDFCBANK.NS,1412.95,1412.95,1411.85,1412.25,32348,1414.68,1414.91,no,1415.4,1411.0,2021-04-30,14:47:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
707,2021-04-30 14:48:00+05:30,HDFCBANK.NS,1412.25,1412.85,1411.9,1412.5,45388,1414.6,1414.83,no,1415.4,1411.0,2021-04-30,14:48:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
708,2021-04-30 14:49:00+05:30,HDFCBANK.NS,1412.45,1413.0,1412.1,1412.55,35656,1414.55,1414.76,no,1415.4,1411.0,2021-04-30,14:49:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
709,2021-04-30 14:50:00+05:30,HDFCBANK.NS,1412.6,1412.85,1411.5,1411.55,33183,1414.52,1414.69,no,1415.4,1411.0,2021-04-30,14:50:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
710,2021-04-30 14:51:00+05:30,HDFCBANK.NS,1411.55,1411.65,1410.0,1410.15,116891,1414.46,1414.57,no,1415.4,1411.15,2021-04-30,14:51:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
711,2021-04-30 14:52:00+05:30,HDFCBANK.NS,1410.0,1411.05,1408.15,1408.15,92986,1414.38,1414.43,no,1415.4,1410.0,2021-04-30,14:52:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
712,2021-04-30 14:53:00+05:30,HDFCBANK.NS,1408.55,1410.5,1407.65,1410.0,174103,1414.3,1414.28,no,1413.4,1408.15,2021-04-30,14:53:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
713,2021-04-30 14:54:00+05:30,HDFCBANK.NS,1410.0,1410.9,1409.5,1410.3,30313,1414.23,1414.14,no,1413.2,1407.65,2021-04-30,14:54:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
714,2021-04-30 14:55:00+05:30,HDFCBANK.NS,1410.3,1411.0,1409.85,1410.9,19288,1414.17,1414.02,no,1413.2,1407.65,2021-04-30,14:55:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
715,2021-04-30 14:56:00+05:30,HDFCBANK.NS,1410.9,1411.35,1410.8,1411.0,139177,1414.11,1413.92,no,1413.2,1407.65,2021-04-30,14:56:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
716,2021-04-30 14:57:00+05:30,HDFCBANK.NS,1411.0,1411.0,1409.75,1410.6,21365,1414.04,1413.8,no,1413.0,1407.65,2021-04-30,14:57:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
717,2021-04-30 14:58:00+05:30,HDFCBANK.NS,1410.6,1411.25,1410.1,1410.1,47519,1413.98,1413.7,no,1413.0,1407.65,2021-04-30,14:58:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
718,2021-04-30 14:59:00+05:30,HDFCBANK.NS,1410.0,1410.55,1409.45,1410.5,38449,1413.93,1413.58,no,1413.0,1407.65,2021-04-30,14:59:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
719,2021-04-30 15:00:00+05:30,HDFCBANK.NS,1410.4,1410.55,1409.5,1409.7,47315,1413.87,1413.46,no,1412.85,1407.65,2021-04-30,15:00:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
720,2021-04-30 15:01:00+05:30,HDFCBANK.NS,1409.9,1411.25,1409.9,1410.85,55012,1413.82,1413.37,no,1411.65,1407.65,2021-04-30,15:01:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
721,2021-04-30 15:02:00+05:30,HDFCBANK.NS,1410.9,1410.9,1410.1,1410.5,122265,1413.76,1413.28,no,1411.35,1407.65,2021-04-30,15:02:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
722,2021-04-30 15:03:00+05:30,HDFCBANK.NS,1410.7,1411.2,1410.2,1410.45,62767,1413.7,1413.19,no,1411.35,1407.65,2021-04-30,15:03:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
723,2021-04-30 15:04:00+05:30,HDFCBANK.NS,1410.5,1411.0,1410.3,1410.9,44055,1413.65,1413.11,no,1411.35,1409.45,2021-04-30,15:04:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
724,2021-04-30 15:05:00+05:30,HDFCBANK.NS,1410.95,1411.0,1409.3,1410.0,174736,1413.59,1413.03,no,1411.35,1409.45,2021-04-30,15:05:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
725,2021-04-30 15:06:00+05:30,HDFCBANK.NS,1410.0,1410.8,1410.0,1410.7,42305,1413.52,1412.94,no,1411.35,1409.3,2021-04-30,15:06:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
726,2021-04-30 15:07:00+05:30,HDFCBANK.NS,1410.7,1411.0,1410.65,1410.95,35767,1413.47,1412.86,no,1411.25,1409.3,2021-04-30,15:07:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
727,2021-04-30 15:08:00+05:30,HDFCBANK.NS,1411.0,1412.0,1411.0,1411.8,74496,1413.42,1412.83,no,1411.25,1409.3,2021-04-30,15:08:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
728,2021-04-30 15:09:00+05:30,HDFCBANK.NS,1411.75,1411.85,1410.4,1411.5,57656,1413.37,1412.79,no,1412.0,1409.3,2021-04-30,15:09:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
729,2021-04-30 15:10:00+05:30,HDFCBANK.NS,1411.25,1413.35,1411.25,1412.1,150011,1413.33,1412.81,no,1412.0,1409.3,2021-04-30,15:10:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2021-04-30 15:11:00+05:30,HDFCBANK.NS,1412.8,1413.95,1412.8,1413.7,62229,1413.3,1412.86,no,1413.35,1409.3,2021-04-30,15:11:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
731,2021-04-30 15:12:00+05:30,HDFCBANK.NS,1413.85,1414.45,1413.7,1414.45,82273,1413.28,1412.92,no,1413.95,1409.3,2021-04-30,15:12:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
732,2021-04-30 15:13:00+05:30,HDFCBANK.NS,1414.7,1415.0,1414.2,1414.8,85822,1413.27,1413.0,no,1414.45,1409.3,2021-04-30,15:13:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
733,2021-04-30 15:14:00+05:30,HDFCBANK.NS,1414.85,1414.9,1414.1,1414.25,78501,1413.26,1413.07,no,1415.0,1409.3,2021-04-30,15:14:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
734,2021-04-30 15:15:00+05:30,HDFCBANK.NS,1414.25,1414.55,1413.2,1414.5,114938,1413.23,1413.13,no,1415.0,1409.3,2021-04-30,15:15:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
735,2021-04-30 15:16:00+05:30,HDFCBANK.NS,1414.3,1414.5,1413.5,1414.4,95227,1413.2,1413.19,no,1415.0,1410.0,2021-04-30,15:16:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2021-04-30 15:17:00+05:30,HDFCBANK.NS,1414.35,1415.0,1413.0,1414.0,261165,1413.16,1413.26,no,1415.0,1410.4,2021-04-30,15:17:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
737,2021-04-30 15:18:00+05:30,HDFCBANK.NS,1414.0,1414.7,1411.0,1411.8,189723,1413.1,1413.31,no,1415.0,1410.4,2021-04-30,15:18:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
738,2021-04-30 15:19:00+05:30,HDFCBANK.NS,1411.45,1413.7,1411.45,1412.95,158091,1413.06,1413.33,no,1415.0,1410.4,2021-04-30,15:19:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
739,2021-04-30 15:20:00+05:30,HDFCBANK.NS,1413.05,1413.1,1410.0,1411.45,122161,1413.0,1413.32,no,1415.0,1411.0,2021-04-30,15:20:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
740,2021-04-30 15:21:00+05:30,HDFCBANK.NS,1411.6,1412.35,1408.35,1409.5,267254,1412.92,1413.28,no,1415.0,1410.0,2021-04-30,15:21:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2021-04-30 15:22:00+05:30,HDFCBANK.NS,1409.95,1411.4,1409.95,1411.35,42191,1412.86,1413.21,no,1415.0,1408.35,2021-04-30,15:22:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
742,2021-04-30 15:23:00+05:30,HDFCBANK.NS,1411.35,1412.0,1410.7,1411.85,55603,1412.82,1413.16,no,1415.0,1408.35,2021-04-30,15:23:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
743,2021-04-30 15:24:00+05:30,HDFCBANK.NS,1411.85,1412.65,1411.85,1412.65,33074,1412.79,1413.14,no,1415.0,1408.35,2021-04-30,15:24:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
744,2021-04-30 15:25:00+05:30,HDFCBANK.NS,1412.6,1414.0,1412.6,1413.8,40230,1412.78,1413.17,no,1415.0,1408.35,2021-04-30,15:25:00,waiting,3.0,0.0,0.0,0.0,0.0,0.0,0.0
