,Datetime,tikr,open,high,low,close,volume,new_date,new_time
226,2021-04-13 13:01:00+05:30,ACC.NS,1877.7,1878.4,1875.5,1875.5,542,2021-04-13,13:01:00
227,2021-04-13 13:02:00+05:30,ACC.NS,1875.5,1875.5,1875.5,1875.5,89,2021-04-13,13:02:00
228,2021-04-13 13:03:00+05:30,ACC.NS,1874.95,1874.95,1873.7,1873.7,1451,2021-04-13,13:03:00
229,2021-04-13 13:04:00+05:30,ACC.NS,1873.25,1873.25,1872.0,1872.45,239,2021-04-13,13:04:00
230,2021-04-13 13:05:00+05:30,ACC.NS,1872.45,1873.25,1872.0,1873.25,1296,2021-04-13,13:05:00
231,2021-04-13 13:06:00+05:30,ACC.NS,1873.25,1873.25,1871.55,1871.55,1533,2021-04-13,13:06:00
232,2021-04-13 13:07:00+05:30,ACC.NS,1871.0,1871.8,1870.1,1870.1,10,2021-04-13,13:07:00
233,2021-04-13 13:08:00+05:30,ACC.NS,1870.0,1870.0,1867.2,1869.1,1423,2021-04-13,13:08:00
234,2021-04-13 13:09:00+05:30,ACC.NS,1868.5,1870.55,1868.15,1870.55,895,2021-04-13,13:09:00
235,2021-04-13 13:10:00+05:30,ACC.NS,1870.2,1870.2,1869.3,1869.4,486,2021-04-13,13:10:00
236,2021-04-13 13:11:00+05:30,ACC.NS,1868.25,1869.25,1868.15,1868.95,92,2021-04-13,13:11:00
237,2021-04-13 13:12:00+05:30,ACC.NS,1868.15,1868.9,1868.0,1868.05,634,2021-04-13,13:12:00
238,2021-04-13 13:13:00+05:30,ACC.NS,1869.0,1869.0,1867.55,1868.8,451,2021-04-13,13:13:00
239,2021-04-13 13:14:00+05:30,ACC.NS,1868.05,1868.95,1867.8,1867.8,435,2021-04-13,13:14:00
240,2021-04-13 13:15:00+05:30,ACC.NS,1868.05,1869.65,1868.05,1869.65,387,2021-04-13,13:15:00
241,2021-04-13 13:16:00+05:30,ACC.NS,1869.65,1870.4,1869.65,1870.0,52,2021-04-13,13:16:00
242,2021-04-13 13:17:00+05:30,ACC.NS,1870.55,1872.0,1870.55,1872.0,383,2021-04-13,13:17:00
243,2021-04-13 13:18:00+05:30,ACC.NS,1871.0,1871.6,1870.75,1871.6,1220,2021-04-13,13:18:00
244,2021-04-13 13:19:00+05:30,ACC.NS,1871.9,1873.0,1870.75,1870.75,695,2021-04-13,13:19:00
245,2021-04-13 13:20:00+05:30,ACC.NS,1870.2,1870.2,1869.1,1870.0,273,2021-04-13,13:20:00
246,2021-04-13 13:21:00+05:30,ACC.NS,1870.2,1870.2,1869.2,1870.0,632,2021-04-13,13:21:00
247,2021-04-13 13:22:00+05:30,ACC.NS,1869.2,1870.05,1868.0,1868.75,242,2021-04-13,13:22:00
248,2021-04-13 13:23:00+05:30,ACC.NS,1868.0,1869.35,1868.0,1869.35,96,2021-04-13,13:23:00
249,2021-04-13 13:24:00+05:30,ACC.NS,1868.45,1868.95,1867.0,1867.25,822,2021-04-13,13:24:00
250,2021-04-13 13:25:00+05:30,ACC.NS,1866.5,1867.2,1866.3,1867.2,275,2021-04-13,13:25:00
251,2021-04-13 13:26:00+05:30,ACC.NS,1867.25,1867.6,1867.25,1867.6,222,2021-04-13,13:26:00
252,2021-04-13 13:27:00+05:30,ACC.NS,1867.0,1868.0,1867.0,1867.95,93,2021-04-13,13:27:00
253,2021-04-13 13:28:00+05:30,ACC.NS,1867.0,1867.0,1865.0,1865.35,1666,2021-04-13,13:28:00
254,2021-04-13 13:29:00+05:30,ACC.NS,1865.35,1866.45,1865.35,1865.4,77,2021-04-13,13:29:00
255,2021-04-13 13:30:00+05:30,ACC.NS,1865.4,1868.0,1865.4,1868.0,821,2021-04-13,13:30:00
256,2021-04-13 13:31:00+05:30,ACC.NS,1868.35,1868.35,1867.7,1867.85,925,2021-04-13,13:31:00
257,2021-04-13 13:32:00+05:30,ACC.NS,1868.05,1869.6,1868.05,1868.8,766,2021-04-13,13:32:00
258,2021-04-13 13:33:00+05:30,ACC.NS,1868.6,1870.15,1868.6,1870.15,1001,2021-04-13,13:33:00
259,2021-04-13 13:34:00+05:30,ACC.NS,1870.6,1871.15,1870.6,1871.15,261,2021-04-13,13:34:00
260,2021-04-13 13:35:00+05:30,ACC.NS,1871.15,1875.65,1871.15,1874.45,1194,2021-04-13,13:35:00
261,2021-04-13 13:36:00+05:30,ACC.NS,1875.35,1878.0,1875.35,1876.65,1356,2021-04-13,13:36:00
262,2021-04-13 13:37:00+05:30,ACC.NS,1876.7,1877.35,1876.45,1876.45,259,2021-04-13,13:37:00
263,2021-04-13 13:38:00+05:30,ACC.NS,1877.2,1877.25,1876.45,1876.55,662,2021-04-13,13:38:00
264,2021-04-13 13:39:00+05:30,ACC.NS,1875.95,1875.95,1875.95,1875.95,68,2021-04-13,13:39:00
265,2021-04-13 13:40:00+05:30,ACC.NS,1875.95,1878.0,1875.95,1876.95,396,2021-04-13,13:40:00
266,2021-04-13 13:41:00+05:30,ACC.NS,1878.25,1878.85,1877.6,1877.6,796,2021-04-13,13:41:00
267,2021-04-13 13:42:00+05:30,ACC.NS,1876.95,1877.75,1876.95,1877.0,109,2021-04-13,13:42:00
268,2021-04-13 13:43:00+05:30,ACC.NS,1877.0,1877.0,1876.2,1876.3,435,2021-04-13,13:43:00
269,2021-04-13 13:44:00+05:30,ACC.NS,1876.4,1876.4,1876.0,1876.15,438,2021-04-13,13:44:00
270,2021-04-13 13:45:00+05:30,ACC.NS,1875.0,1876.0,1874.3,1876.0,519,2021-04-13,13:45:00
271,2021-04-13 13:46:00+05:30,ACC.NS,1876.0,1878.1,1876.0,1877.1,566,2021-04-13,13:46:00
272,2021-04-13 13:47:00+05:30,ACC.NS,1877.0,1878.15,1877.0,1877.3,104,2021-04-13,13:47:00
273,2021-04-13 13:48:00+05:30,ACC.NS,1878.0,1878.1,1877.25,1878.1,106,2021-04-13,13:48:00
274,2021-04-13 13:49:00+05:30,ACC.NS,1878.2,1878.45,1876.85,1878.2,1997,2021-04-13,13:49:00
275,2021-04-13 13:50:00+05:30,ACC.NS,1876.85,1877.7,1876.0,1876.0,833,2021-04-13,13:50:00
276,2021-04-13 13:51:00+05:30,ACC.NS,1874.65,1875.65,1874.65,1875.0,180,2021-04-13,13:51:00
277,2021-04-13 13:52:00+05:30,ACC.NS,1875.1,1876.1,1875.1,1875.15,51,2021-04-13,13:52:00
278,2021-04-13 13:53:00+05:30,ACC.NS,1876.05,1876.05,1874.95,1875.0,11,2021-04-13,13:53:00
279,2021-04-13 13:54:00+05:30,ACC.NS,1877.65,1877.7,1876.8,1877.7,459,2021-04-13,13:54:00
280,2021-04-13 13:55:00+05:30,ACC.NS,1877.7,1879.4,1877.7,1878.5,177,2021-04-13,13:55:00
281,2021-04-13 13:56:00+05:30,ACC.NS,1879.65,1881.0,1878.9,1880.85,3669,2021-04-13,13:56:00
282,2021-04-13 13:57:00+05:30,ACC.NS,1881.0,1882.35,1881.0,1881.85,674,2021-04-13,13:57:00
283,2021-04-13 13:58:00+05:30,ACC.NS,1881.4,1881.55,1879.0,1880.05,822,2021-04-13,13:58:00
284,2021-04-13 13:59:00+05:30,ACC.NS,1880.1,1881.0,1880.1,1880.45,208,2021-04-13,13:59:00
285,2021-04-13 14:00:00+05:30,ACC.NS,1882.0,1882.95,1881.45,1882.0,608,2021-04-13,14:00:00
286,2021-04-13 14:01:00+05:30,ACC.NS,1882.15,1883.3,1881.0,1881.0,767,2021-04-13,14:01:00
287,2021-04-13 14:02:00+05:30,ACC.NS,1881.0,1881.0,1880.45,1881.0,92,2021-04-13,14:02:00
288,2021-04-13 14:03:00+05:30,ACC.NS,1880.35,1881.0,1876.85,1879.8,1162,2021-04-13,14:03:00
289,2021-04-13 14:04:00+05:30,ACC.NS,1879.75,1880.2,1879.05,1879.05,139,2021-04-13,14:04:00
290,2021-04-13 14:05:00+05:30,ACC.NS,1880.0,1880.0,1879.45,1879.5,129,2021-04-13,14:05:00
291,2021-04-13 14:06:00+05:30,ACC.NS,1879.5,1880.85,1879.5,1880.85,291,2021-04-13,14:06:00
292,2021-04-13 14:07:00+05:30,ACC.NS,1880.0,1880.0,1878.7,1880.0,748,2021-04-13,14:07:00
293,2021-04-13 14:08:00+05:30,ACC.NS,1881.3,1882.7,1880.0,1882.65,1355,2021-04-13,14:08:00
294,2021-04-13 14:09:00+05:30,ACC.NS,1882.65,1882.65,1882.5,1882.5,159,2021-04-13,14:09:00
295,2021-04-13 14:10:00+05:30,ACC.NS,1882.5,1884.75,1882.5,1884.25,2276,2021-04-13,14:10:00
296,2021-04-13 14:11:00+05:30,ACC.NS,1884.25,1884.95,1883.2,1883.2,1080,2021-04-13,14:11:00
297,2021-04-13 14:12:00+05:30,ACC.NS,1882.95,1882.95,1882.95,1882.95,114,2021-04-13,14:12:00
298,2021-04-13 14:13:00+05:30,ACC.NS,1883.75,1886.0,1882.95,1886.0,1715,2021-04-13,14:13:00
299,2021-04-13 14:14:00+05:30,ACC.NS,1885.2,1885.95,1884.9,1885.05,982,2021-04-13,14:14:00
300,2021-04-13 14:15:00+05:30,ACC.NS,1885.95,1886.0,1885.15,1885.95,2262,2021-04-13,14:15:00
301,2021-04-13 14:16:00+05:30,ACC.NS,1885.3,1886.0,1885.05,1885.85,691,2021-04-13,14:16:00
302,2021-04-13 14:17:00+05:30,ACC.NS,1885.0,1885.2,1882.7,1883.95,1334,2021-04-13,14:17:00
303,2021-04-13 14:18:00+05:30,ACC.NS,1883.05,1884.25,1883.0,1883.05,778,2021-04-13,14:18:00
304,2021-04-13 14:19:00+05:30,ACC.NS,1883.05,1884.0,1883.0,1883.9,75,2021-04-13,14:19:00
305,2021-04-13 14:20:00+05:30,ACC.NS,1883.9,1885.0,1883.3,1885.0,447,2021-04-13,14:20:00
306,2021-04-13 14:21:00+05:30,ACC.NS,1886.0,1886.0,1885.0,1885.45,1713,2021-04-13,14:21:00
307,2021-04-13 14:22:00+05:30,ACC.NS,1885.75,1885.8,1883.05,1883.45,546,2021-04-13,14:22:00
308,2021-04-13 14:23:00+05:30,ACC.NS,1883.3,1884.25,1883.3,1884.05,282,2021-04-13,14:23:00
309,2021-04-13 14:24:00+05:30,ACC.NS,1884.6,1885.0,1884.2,1884.2,144,2021-04-13,14:24:00
310,2021-04-13 14:25:00+05:30,ACC.NS,1884.2,1884.55,1883.0,1883.0,1078,2021-04-13,14:25:00
311,2021-04-13 14:26:00+05:30,ACC.NS,1882.0,1883.05,1881.4,1882.8,593,2021-04-13,14:26:00
312,2021-04-13 14:27:00+05:30,ACC.NS,1882.95,1883.05,1882.6,1882.8,518,2021-04-13,14:27:00
313,2021-04-13 14:28:00+05:30,ACC.NS,1883.65,1884.75,1882.2,1882.2,307,2021-04-13,14:28:00
314,2021-04-13 14:29:00+05:30,ACC.NS,1881.85,1882.0,1881.85,1882.0,432,2021-04-13,14:29:00
315,2021-04-13 14:30:00+05:30,ACC.NS,1882.8,1884.0,1882.8,1883.4,81,2021-04-13,14:30:00
316,2021-04-13 14:31:00+05:30,ACC.NS,1885.0,1885.0,1884.7,1884.7,856,2021-04-13,14:31:00
317,2021-04-13 14:32:00+05:30,ACC.NS,1886.0,1886.3,1885.05,1885.95,6666,2021-04-13,14:32:00
318,2021-04-13 14:33:00+05:30,ACC.NS,1885.1,1886.0,1883.15,1883.15,543,2021-04-13,14:33:00
319,2021-04-13 14:34:00+05:30,ACC.NS,1883.65,1883.95,1883.1,1883.1,244,2021-04-13,14:34:00
320,2021-04-13 14:35:00+05:30,ACC.NS,1882.55,1882.95,1882.55,1882.95,657,2021-04-13,14:35:00
321,2021-04-13 14:36:00+05:30,ACC.NS,1882.2,1882.25,1880.6,1880.8,457,2021-04-13,14:36:00
322,2021-04-13 14:37:00+05:30,ACC.NS,1880.8,1881.0,1877.15,1877.15,1288,2021-04-13,14:37:00
323,2021-04-13 14:38:00+05:30,ACC.NS,1877.15,1879.0,1876.3,1877.15,1985,2021-04-13,14:38:00
324,2021-04-13 14:39:00+05:30,ACC.NS,1877.55,1879.45,1877.55,1878.35,355,2021-04-13,14:39:00
325,2021-04-13 14:40:00+05:30,ACC.NS,1878.3,1879.85,1878.3,1879.2,438,2021-04-13,14:40:00
326,2021-04-13 14:41:00+05:30,ACC.NS,1878.4,1878.4,1873.9,1873.9,841,2021-04-13,14:41:00
327,2021-04-13 14:42:00+05:30,ACC.NS,1874.25,1875.5,1873.6,1874.45,888,2021-04-13,14:42:00
328,2021-04-13 14:43:00+05:30,ACC.NS,1876.35,1876.35,1874.8,1874.8,1096,2021-04-13,14:43:00
329,2021-04-13 14:44:00+05:30,ACC.NS,1875.45,1875.5,1873.0,1874.95,2041,2021-04-13,14:44:00
330,2021-04-13 14:45:00+05:30,ACC.NS,1875.0,1875.0,1873.6,1874.1,564,2021-04-13,14:45:00
331,2021-04-13 14:46:00+05:30,ACC.NS,1874.1,1875.0,1874.0,1874.0,301,2021-04-13,14:46:00
332,2021-04-13 14:47:00+05:30,ACC.NS,1874.0,1876.9,1874.0,1875.55,1768,2021-04-13,14:47:00
333,2021-04-13 14:48:00+05:30,ACC.NS,1875.2,1878.85,1875.2,1878.0,754,2021-04-13,14:48:00
334,2021-04-13 14:49:00+05:30,ACC.NS,1877.1,1878.65,1876.2,1876.6,1542,2021-04-13,14:49:00
335,2021-04-13 14:50:00+05:30,ACC.NS,1877.1,1877.1,1874.1,1874.25,1295,2021-04-13,14:50:00
336,2021-04-13 14:51:00+05:30,ACC.NS,1875.45,1875.65,1874.1,1874.2,496,2021-04-13,14:51:00
337,2021-04-13 14:52:00+05:30,ACC.NS,1874.2,1875.95,1874.2,1874.25,833,2021-04-13,14:52:00
338,2021-04-13 14:53:00+05:30,ACC.NS,1874.1,1875.2,1874.0,1875.2,1147,2021-04-13,14:53:00
339,2021-04-13 14:54:00+05:30,ACC.NS,1875.65,1878.45,1874.5,1878.45,760,2021-04-13,14:54:00
340,2021-04-13 14:55:00+05:30,ACC.NS,1877.55,1878.6,1877.0,1877.0,421,2021-04-13,14:55:00
341,2021-04-13 14:56:00+05:30,ACC.NS,1877.0,1878.05,1875.95,1876.55,2081,2021-04-13,14:56:00
342,2021-04-13 14:57:00+05:30,ACC.NS,1876.7,1877.9,1876.6,1877.4,718,2021-04-13,14:57:00
343,2021-04-13 14:58:00+05:30,ACC.NS,1877.4,1877.4,1876.55,1876.75,348,2021-04-13,14:58:00
344,2021-04-13 14:59:00+05:30,ACC.NS,1876.75,1877.45,1876.4,1876.5,927,2021-04-13,14:59:00
345,2021-04-13 15:00:00+05:30,ACC.NS,1876.5,1876.65,1875.0,1875.0,4546,2021-04-13,15:00:00
346,2021-04-13 15:01:00+05:30,ACC.NS,1875.0,1876.45,1869.75,1870.0,5027,2021-04-13,15:01:00
347,2021-04-13 15:02:00+05:30,ACC.NS,1871.6,1872.75,1871.0,1872.75,996,2021-04-13,15:02:00
348,2021-04-13 15:03:00+05:30,ACC.NS,1871.8,1874.4,1871.8,1873.0,745,2021-04-13,15:03:00
349,2021-04-13 15:04:00+05:30,ACC.NS,1872.65,1877.45,1872.55,1875.9,1913,2021-04-13,15:04:00
350,2021-04-13 15:05:00+05:30,ACC.NS,1876.8,1878.0,1876.8,1877.95,1970,2021-04-13,15:05:00
351,2021-04-13 15:06:00+05:30,ACC.NS,1877.0,1877.9,1876.2,1876.65,815,2021-04-13,15:06:00
352,2021-04-13 15:07:00+05:30,ACC.NS,1877.85,1879.7,1876.7,1879.25,1814,2021-04-13,15:07:00
353,2021-04-13 15:08:00+05:30,ACC.NS,1879.25,1882.45,1879.25,1881.9,2826,2021-04-13,15:08:00
354,2021-04-13 15:09:00+05:30,ACC.NS,1880.65,1882.45,1879.5,1882.3,1015,2021-04-13,15:09:00
355,2021-04-13 15:10:00+05:30,ACC.NS,1882.3,1884.6,1882.2,1884.55,3664,2021-04-13,15:10:00
356,2021-04-13 15:11:00+05:30,ACC.NS,1884.9,1887.9,1884.5,1886.95,2751,2021-04-13,15:11:00
357,2021-04-13 15:12:00+05:30,ACC.NS,1887.0,1887.0,1883.1,1884.8,3407,2021-04-13,15:12:00
358,2021-04-13 15:13:00+05:30,ACC.NS,1885.5,1886.0,1882.7,1886.0,2467,2021-04-13,15:13:00
359,2021-04-13 15:14:00+05:30,ACC.NS,1885.8,1885.95,1883.0,1884.55,2863,2021-04-13,15:14:00
360,2021-04-13 15:15:00+05:30,ACC.NS,1885.55,1887.45,1884.6,1886.0,4712,2021-04-13,15:15:00
361,2021-04-13 15:16:00+05:30,ACC.NS,1885.7,1887.15,1885.55,1886.35,2860,2021-04-13,15:16:00
362,2021-04-13 15:17:00+05:30,ACC.NS,1886.35,1887.25,1886.3,1887.0,2529,2021-04-13,15:17:00
363,2021-04-13 15:18:00+05:30,ACC.NS,1887.0,1887.8,1885.0,1885.65,3883,2021-04-13,15:18:00
364,2021-04-13 15:19:00+05:30,ACC.NS,1885.7,1887.15,1883.65,1884.0,2973,2021-04-13,15:19:00
365,2021-04-13 15:20:00+05:30,ACC.NS,1883.65,1885.9,1883.5,1883.6,2616,2021-04-13,15:20:00
366,2021-04-13 15:21:00+05:30,ACC.NS,1883.55,1885.05,1882.9,1884.2,2866,2021-04-13,15:21:00
367,2021-04-13 15:22:00+05:30,ACC.NS,1884.2,1884.3,1883.25,1883.9,374,2021-04-13,15:22:00
368,2021-04-13 15:23:00+05:30,ACC.NS,1883.95,1883.95,1883.05,1883.05,853,2021-04-13,15:23:00
369,2021-04-13 15:24:00+05:30,ACC.NS,1883.05,1885.9,1883.05,1885.0,1410,2021-04-13,15:24:00
370,2021-04-13 15:25:00+05:30,ACC.NS,1884.95,1884.95,1880.75,1881.5,1480,2021-04-13,15:25:00
371,2021-04-13 15:26:00+05:30,ACC.NS,1884.0,1885.0,1882.15,1883.05,3118,2021-04-13,15:26:00
372,2021-04-13 15:27:00+05:30,ACC.NS,1884.65,1885.9,1882.0,1882.8,1519,2021-04-13,15:27:00
373,2021-04-13 15:28:00+05:30,ACC.NS,1883.5,1886.0,1882.0,1882.0,3203,2021-04-13,15:28:00
374,2021-04-13 15:29:00+05:30,ACC.NS,1882.0,1883.85,1879.1,1882.15,1488,2021-04-13,15:29:00
375,2021-04-15 09:15:00+05:30,ACC.NS,1886.6,1892.5,1883.35,1892.5,0,2021-04-15,09:15:00
376,2021-04-15 09:16:00+05:30,ACC.NS,1891.6,1896.15,1890.65,1894.75,5442,2021-04-15,09:16:00
377,2021-04-15 09:17:00+05:30,ACC.NS,1894.65,1894.65,1887.9,1887.9,6550,2021-04-15,09:17:00
378,2021-04-15 09:18:00+05:30,ACC.NS,1887.8,1887.8,1882.0,1883.75,4560,2021-04-15,09:18:00
379,2021-04-15 09:19:00+05:30,ACC.NS,1883.15,1883.15,1875.1,1875.75,8084,2021-04-15,09:19:00
380,2021-04-15 09:20:00+05:30,ACC.NS,1875.6,1876.15,1873.25,1875.05,4992,2021-04-15,09:20:00
381,2021-04-15 09:21:00+05:30,ACC.NS,1875.95,1879.95,1872.0,1872.5,4875,2021-04-15,09:21:00
382,2021-04-15 09:22:00+05:30,ACC.NS,1871.0,1872.5,1866.25,1868.75,7011,2021-04-15,09:22:00
383,2021-04-15 09:23:00+05:30,ACC.NS,1868.75,1868.75,1862.0,1865.45,9919,2021-04-15,09:23:00
384,2021-04-15 09:24:00+05:30,ACC.NS,1866.25,1869.0,1862.0,1864.75,6003,2021-04-15,09:24:00
385,2021-04-15 09:25:00+05:30,ACC.NS,1864.8,1864.95,1862.25,1862.4,1210,2021-04-15,09:25:00
386,2021-04-15 09:26:00+05:30,ACC.NS,1862.7,1862.7,1855.1,1856.0,9157,2021-04-15,09:26:00
387,2021-04-15 09:27:00+05:30,ACC.NS,1856.0,1857.25,1852.0,1856.3,5850,2021-04-15,09:27:00
388,2021-04-15 09:28:00+05:30,ACC.NS,1857.6,1859.95,1857.0,1857.25,3309,2021-04-15,09:28:00
389,2021-04-15 09:29:00+05:30,ACC.NS,1857.0,1857.7,1853.55,1855.85,4792,2021-04-15,09:29:00
390,2021-04-15 09:30:00+05:30,ACC.NS,1855.05,1857.0,1852.3,1853.35,3207,2021-04-15,09:30:00
391,2021-04-15 09:31:00+05:30,ACC.NS,1853.0,1854.0,1847.6,1848.9,5488,2021-04-15,09:31:00
392,2021-04-15 09:32:00+05:30,ACC.NS,1848.0,1850.2,1847.0,1847.8,5005,2021-04-15,09:32:00
393,2021-04-15 09:33:00+05:30,ACC.NS,1848.0,1848.0,1842.55,1845.0,9076,2021-04-15,09:33:00
394,2021-04-15 09:34:00+05:30,ACC.NS,1845.0,1845.55,1843.05,1845.4,1950,2021-04-15,09:34:00
395,2021-04-15 09:35:00+05:30,ACC.NS,1845.5,1846.35,1841.5,1843.0,3672,2021-04-15,09:35:00
396,2021-04-15 09:36:00+05:30,ACC.NS,1842.4,1843.0,1838.2,1839.8,8424,2021-04-15,09:36:00
397,2021-04-15 09:37:00+05:30,ACC.NS,1839.95,1842.2,1838.7,1842.2,3626,2021-04-15,09:37:00
398,2021-04-15 09:38:00+05:30,ACC.NS,1840.9,1841.95,1839.25,1840.7,2797,2021-04-15,09:38:00
399,2021-04-15 09:39:00+05:30,ACC.NS,1841.9,1841.9,1838.05,1839.0,2966,2021-04-15,09:39:00
400,2021-04-15 09:40:00+05:30,ACC.NS,1839.0,1839.75,1836.2,1837.6,3669,2021-04-15,09:40:00
401,2021-04-15 09:41:00+05:30,ACC.NS,1838.45,1838.45,1835.0,1837.3,4790,2021-04-15,09:41:00
402,2021-04-15 09:42:00+05:30,ACC.NS,1837.4,1846.5,1837.4,1846.15,5128,2021-04-15,09:42:00
403,2021-04-15 09:43:00+05:30,ACC.NS,1846.1,1847.35,1842.3,1842.3,2180,2021-04-15,09:43:00
404,2021-04-15 09:44:00+05:30,ACC.NS,1842.6,1845.25,1842.05,1842.75,3049,2021-04-15,09:44:00
405,2021-04-15 09:45:00+05:30,ACC.NS,1842.0,1842.15,1836.5,1836.5,3932,2021-04-15,09:45:00
406,2021-04-15 09:46:00+05:30,ACC.NS,1836.65,1837.5,1832.0,1833.0,6874,2021-04-15,09:46:00
407,2021-04-15 09:47:00+05:30,ACC.NS,1833.05,1834.0,1831.25,1832.95,4526,2021-04-15,09:47:00
408,2021-04-15 09:48:00+05:30,ACC.NS,1832.95,1833.95,1832.05,1833.05,1967,2021-04-15,09:48:00
409,2021-04-15 09:49:00+05:30,ACC.NS,1833.05,1834.65,1832.55,1834.05,3228,2021-04-15,09:49:00
410,2021-04-15 09:50:00+05:30,ACC.NS,1833.2,1834.15,1828.85,1828.85,7826,2021-04-15,09:50:00
411,2021-04-15 09:51:00+05:30,ACC.NS,1828.85,1831.0,1828.0,1829.75,4689,2021-04-15,09:51:00
412,2021-04-15 09:52:00+05:30,ACC.NS,1829.55,1829.55,1827.6,1828.65,2316,2021-04-15,09:52:00
413,2021-04-15 09:53:00+05:30,ACC.NS,1828.0,1828.45,1825.85,1827.25,3909,2021-04-15,09:53:00
414,2021-04-15 09:54:00+05:30,ACC.NS,1827.25,1827.8,1825.5,1826.35,3798,2021-04-15,09:54:00
415,2021-04-15 09:55:00+05:30,ACC.NS,1825.65,1831.65,1825.65,1829.25,4354,2021-04-15,09:55:00
416,2021-04-15 09:56:00+05:30,ACC.NS,1828.95,1834.4,1828.4,1833.0,4187,2021-04-15,09:56:00
417,2021-04-15 09:57:00+05:30,ACC.NS,1833.35,1834.3,1832.1,1832.2,2120,2021-04-15,09:57:00
418,2021-04-15 09:58:00+05:30,ACC.NS,1832.05,1832.45,1827.0,1827.0,3340,2021-04-15,09:58:00
419,2021-04-15 09:59:00+05:30,ACC.NS,1827.65,1829.3,1826.1,1828.6,1603,2021-04-15,09:59:00
420,2021-04-15 10:00:00+05:30,ACC.NS,1828.0,1831.45,1827.7,1829.7,2197,2021-04-15,10:00:00
421,2021-04-15 10:01:00+05:30,ACC.NS,1830.6,1831.95,1828.7,1831.95,2479,2021-04-15,10:01:00
422,2021-04-15 10:02:00+05:30,ACC.NS,1831.7,1833.5,1829.35,1833.25,2083,2021-04-15,10:02:00
423,2021-04-15 10:03:00+05:30,ACC.NS,1833.25,1833.6,1832.0,1832.65,2486,2021-04-15,10:03:00
424,2021-04-15 10:04:00+05:30,ACC.NS,1832.0,1832.0,1826.15,1827.75,5205,2021-04-15,10:04:00
425,2021-04-15 10:05:00+05:30,ACC.NS,1827.6,1830.7,1827.0,1827.0,1731,2021-04-15,10:05:00
426,2021-04-15 10:06:00+05:30,ACC.NS,1827.0,1830.0,1826.5,1829.05,874,2021-04-15,10:06:00
427,2021-04-15 10:07:00+05:30,ACC.NS,1827.95,1831.05,1827.5,1830.2,1891,2021-04-15,10:07:00
428,2021-04-15 10:08:00+05:30,ACC.NS,1829.25,1830.5,1829.05,1830.5,1175,2021-04-15,10:08:00
429,2021-04-15 10:09:00+05:30,ACC.NS,1830.5,1830.5,1829.0,1829.25,113,2021-04-15,10:09:00
430,2021-04-15 10:10:00+05:30,ACC.NS,1829.25,1829.5,1827.1,1827.9,886,2021-04-15,10:10:00
431,2021-04-15 10:11:00+05:30,ACC.NS,1827.35,1829.0,1826.3,1828.8,2695,2021-04-15,10:11:00
432,2021-04-15 10:12:00+05:30,ACC.NS,1827.3,1828.55,1823.0,1823.0,5472,2021-04-15,10:12:00
433,2021-04-15 10:13:00+05:30,ACC.NS,1824.15,1827.0,1823.55,1826.0,4098,2021-04-15,10:13:00
434,2021-04-15 10:14:00+05:30,ACC.NS,1826.2,1826.9,1824.35,1825.0,842,2021-04-15,10:14:00
435,2021-04-15 10:15:00+05:30,ACC.NS,1825.05,1825.35,1823.5,1823.5,2021,2021-04-15,10:15:00
436,2021-04-15 10:16:00+05:30,ACC.NS,1823.25,1823.9,1820.0,1820.0,4483,2021-04-15,10:16:00
437,2021-04-15 10:17:00+05:30,ACC.NS,1820.8,1822.25,1820.1,1820.95,2768,2021-04-15,10:17:00
438,2021-04-15 10:18:00+05:30,ACC.NS,1820.25,1824.4,1820.25,1824.2,2680,2021-04-15,10:18:00
439,2021-04-15 10:19:00+05:30,ACC.NS,1824.35,1825.45,1821.0,1821.95,1312,2021-04-15,10:19:00
440,2021-04-15 10:20:00+05:30,ACC.NS,1821.1,1822.6,1820.0,1820.85,3065,2021-04-15,10:20:00
441,2021-04-15 10:21:00+05:30,ACC.NS,1820.85,1821.25,1818.6,1820.85,3366,2021-04-15,10:21:00
442,2021-04-15 10:22:00+05:30,ACC.NS,1821.5,1825.0,1821.25,1825.0,1109,2021-04-15,10:22:00
443,2021-04-15 10:23:00+05:30,ACC.NS,1824.9,1825.0,1823.0,1823.55,1353,2021-04-15,10:23:00
444,2021-04-15 10:24:00+05:30,ACC.NS,1823.55,1824.55,1823.1,1823.65,1727,2021-04-15,10:24:00
445,2021-04-15 10:25:00+05:30,ACC.NS,1824.0,1824.85,1821.9,1824.1,915,2021-04-15,10:25:00
446,2021-04-15 10:26:00+05:30,ACC.NS,1824.5,1826.7,1824.5,1825.35,2560,2021-04-15,10:26:00
447,2021-04-15 10:27:00+05:30,ACC.NS,1825.45,1827.0,1819.45,1819.45,4765,2021-04-15,10:27:00
448,2021-04-15 10:28:00+05:30,ACC.NS,1819.5,1820.5,1818.45,1818.7,2664,2021-04-15,10:28:00
449,2021-04-15 10:29:00+05:30,ACC.NS,1819.45,1819.7,1815.15,1815.5,5748,2021-04-15,10:29:00
450,2021-04-15 10:30:00+05:30,ACC.NS,1815.15,1816.0,1815.0,1815.95,3040,2021-04-15,10:30:00
451,2021-04-15 10:31:00+05:30,ACC.NS,1815.95,1817.0,1812.7,1813.1,5498,2021-04-15,10:31:00
